48.404378,2.700625
48.404388,2.700620
48.404399,2.700625
48.404410,2.700630
48.404426,2.700641
48.404442,2.700663
48.404447,2.700668
48.404464,2.700679
48.404480,2.700689
48.404501,2.700706
48.404517,2.700716
48.404539,2.700722
48.404549,2.700748
48.404560,2.700759
48.404571,2.700770
48.404587,2.700786
48.404598,2.700797
48.404603,2.700807
48.404614,2.700834
48.404619,2.700829
48.404614,2.700834
48.404624,2.700850
48.404641,2.700866
48.404657,2.700877
48.404678,2.700904
48.404694,2.700925
48.404716,2.700947
48.404732,2.700947
48.404748,2.700968
48.404769,2.700984
48.404791,2.701001
48.404807,2.701011
48.404823,2.701017
48.404844,2.701033
48.404871,2.701049
48.404893,2.701065
48.404909,2.701108
48.404925,2.701119
48.404946,2.701124
48.404962,2.701140
48.404984,2.701167
48.404989,2.701172
48.404989,2.701199
48.404995,2.701188
48.404984,2.701172
48.404973,2.701172
48.404979,2.701178
48.404989,2.701199
48.405005,2.701226
48.405021,2.701269
48.405038,2.701296
48.405043,2.701306
48.405059,2.701333
48.405064,2.701344
48.405086,2.701371
48.405102,2.701371
48.405129,2.701387
48.405156,2.701398
48.405182,2.701408
48.405204,2.701424
48.405231,2.701435
48.405252,2.701451
48.405257,2.701457
48.405279,2.701473
48.405295,2.701505
48.405316,2.701516
48.405338,2.701532
48.405349,2.701553
48.405359,2.701569
48.405370,2.701607
48.405386,2.701623
48.405408,2.701634
48.405413,2.701634
48.405418,2.701612
48.405418,2.701617
48.405413,2.701623
48.405386,2.701655
48.405392,2.701655
48.405392,2.701660
48.405386,2.701666
48.405402,2.701666
48.405402,2.701671
48.405408,2.701666
48.405413,2.701671
48.405418,2.701676
48.405418,2.701687
48.405424,2.701687
48.405429,2.701687
48.405434,2.701693
48.405434,2.701687
48.405434,2.701682
48.405429,2.701676
48.405434,2.701676
48.405440,2.701676
48.405445,2.701682
48.405451,2.701676
48.405451,2.701682
48.405461,2.701676
48.405461,2.701682
48.405461,2.701676
48.405472,2.701676
48.405477,2.701682
48.405483,2.701682
48.405499,2.701676
48.405504,2.701671
48.405708,2.701918
48.405730,2.701929
48.405746,2.701902
48.405751,2.701891
48.405767,2.701902
48.405783,2.701923
48.405805,2.701939
48.405821,2.701950
48.405842,2.701966
48.405864,2.701988
48.405885,2.702004
48.405896,2.701998
48.405912,2.702009
48.405923,2.702020
48.405944,2.702057
48.405960,2.702100
48.405971,2.702127
48.405992,2.702149
48.405992,2.702165
48.405998,2.702181
48.406014,2.702202
48.406035,2.702202
48.406051,2.702197
48.406073,2.702208
48.406089,2.702208
48.406100,2.702218
48.406121,2.702245
48.406143,2.702261
48.406153,2.702293
48.406164,2.702320
48.406169,2.702358
48.406186,2.702379
48.406202,2.702395
48.406218,2.702417
48.406234,2.702422
48.406245,2.702422
48.406255,2.702433
48.406266,2.702438
48.406277,2.702422
48.406298,2.702401
48.406320,2.702411
48.406336,2.702433
48.406363,2.702454
48.406395,2.702481
48.406405,2.702503
48.406422,2.702503
48.406438,2.702529
48.406448,2.702546
48.406459,2.702556
48.406470,2.702556
48.406481,2.702583
48.406507,2.702610
48.406540,2.702653
48.406561,2.702658
48.406577,2.702669
48.406599,2.702674
48.406615,2.702690
48.406636,2.702712
48.406652,2.702728
48.406663,2.702723
48.406679,2.702744
48.406695,2.702760
48.406706,2.702814
48.406717,2.702824
48.406738,2.702819
48.406749,2.702841
48.406760,2.702857
48.406781,2.702857
48.406802,2.702857
48.406819,2.702873
48.406835,2.702894
48.406845,2.702921
48.406861,2.702942
48.406883,2.702964
48.406904,2.703001
48.406937,2.703050
48.406947,2.703071
48.406958,2.703109
48.406958,2.703120
48.406963,2.703120
48.406953,2.703114
48.406947,2.703114
48.406947,2.703103
48.406963,2.703130
48.406963,2.703152
48.406963,2.703173
48.406963,2.703189
48.406963,2.703205
48.406963,2.703216
48.406963,2.703221
48.406969,2.703232
48.406974,2.703243
48.406979,2.703248
48.406985,2.703248
48.406990,2.703243
48.406996,2.703238
48.407001,2.703238
48.407001,2.703232
48.407006,2.703232
48.407006,2.703227
48.407006,2.703232
48.407012,2.703227
48.407017,2.703221
48.407022,2.703221
48.407022,2.703227
48.407028,2.703227
48.407028,2.703232
48.407033,2.703238
48.407033,2.703243
48.407038,2.703243
48.407044,2.703248
48.407049,2.703248
48.407055,2.703259
48.407060,2.703264
48.407060,2.703270
48.407065,2.703275
48.407221,2.703425
48.407232,2.703436
48.407237,2.703436
48.407253,2.703436
48.407258,2.703436
48.407274,2.703441
48.407291,2.703447
48.407296,2.703452
48.407307,2.703457
48.407323,2.703468
48.407355,2.703490
48.407360,2.703495
48.407366,2.703500
48.407371,2.703500
48.407376,2.703500
48.407382,2.703506
48.407393,2.703511
48.407398,2.703516
48.407409,2.703522
48.407414,2.703527
48.407419,2.703533
48.407425,2.703538
48.407441,2.703549
48.407446,2.703549
48.407457,2.703554
48.407462,2.703554
48.407462,2.703559
48.407473,2.703559
48.407671,2.703801
48.407720,2.703795
48.407768,2.703806
48.407779,2.703801
48.407800,2.703806
48.407832,2.703828
48.407848,2.703849
48.407870,2.703871
48.407886,2.703892
48.407897,2.703908
48.407913,2.703924
48.407945,2.703946
48.407966,2.703972
48.407983,2.703978
48.408015,2.703999
48.408031,2.704010
48.408052,2.704026
48.408068,2.704053
48.408079,2.704069
48.408095,2.704090
48.408111,2.704107
48.408127,2.704117
48.408144,2.704144
48.408154,2.704149
48.408176,2.704160
48.408192,2.704171
48.408213,2.704198
48.408229,2.704203
48.408256,2.704208
48.408278,2.704219
48.408299,2.704219
48.408315,2.704219
48.408331,2.704246
48.408342,2.704262
48.408358,2.704278
48.408363,2.704300
48.408374,2.704327
48.408385,2.704343
48.408390,2.704375
48.408401,2.704380
48.408396,2.704396
48.408406,2.704412
48.408417,2.704439
48.408428,2.704445
48.408433,2.704445
48.408444,2.704461
48.408465,2.704461
48.408476,2.704477
48.408498,2.704477
48.408514,2.704477
48.408530,2.704487
48.408546,2.704493
48.408578,2.704520
48.408599,2.704552
48.408621,2.704573
48.408659,2.704627
48.408685,2.704648
48.408707,2.704686
48.408723,2.704702
48.408728,2.704718
48.408793,2.704782
48.408825,2.704788
48.408846,2.704804
48.408862,2.704825
48.408868,2.704836
48.408868,2.704841
48.408878,2.704852
48.408878,2.704858
48.408884,2.704868
48.408889,2.704879
48.408889,2.704895
48.408889,2.704906
48.408900,2.704906
48.408900,2.704933
48.408905,2.704960
48.408911,2.705002
48.408911,2.705040
48.408916,2.705078
48.408911,2.705088
48.408932,2.705115
48.408937,2.705120
48.408937,2.705147
48.408959,2.705158
48.408975,2.705174
48.408980,2.705201
48.408975,2.705201
48.408980,2.705212
48.408980,2.705222
48.408975,2.705233
48.408975,2.705244
48.408980,2.705244
48.408986,2.705255
48.408986,2.705260
48.408996,2.705265
48.408996,2.705276
48.409007,2.705292
48.409013,2.705303
48.409018,2.705319
48.409023,2.705330
48.409029,2.705335
48.409034,2.705340
48.409034,2.705346
48.409039,2.705362
48.409050,2.705383
48.409088,2.705442
48.409109,2.705480
48.409114,2.705485
48.409120,2.705491
48.409141,2.705501
48.409141,2.705507
48.409163,2.705517
48.409200,2.705523
48.409522,2.705871
48.409565,2.705963
48.409592,2.706016
48.409619,2.706054
48.409651,2.706048
48.409672,2.706081
48.409705,2.706129
48.409737,2.706172
48.409764,2.706220
48.409780,2.706252
48.409817,2.706274
48.409860,2.706279
48.409882,2.706317
48.409887,2.706338
48.409892,2.706365
48.409892,2.706392
48.409898,2.706403
48.409898,2.706392
48.409908,2.706392
48.409930,2.706403
48.409935,2.706419
48.409946,2.706440
48.409957,2.706462
48.409962,2.706472
48.409973,2.706526
48.409994,2.706580
48.410010,2.706606
48.410021,2.706633
48.410032,2.706655
48.410043,2.706671
48.410069,2.706687
48.410096,2.706703
48.410112,2.706724
48.410139,2.706762
48.410171,2.706821
48.410198,2.706864
48.410220,2.706907
48.410236,2.706928
48.410268,2.706993
48.410284,2.707019
48.410300,2.707052
48.410321,2.707078
48.410338,2.707111
48.410354,2.707137
48.410375,2.707164
48.410391,2.707186
48.410407,2.707202
48.410418,2.707229
48.410429,2.707250
48.410439,2.707261
48.410461,2.707336
48.410477,2.707363
48.410515,2.707373
48.410541,2.707406
48.410563,2.707422
48.410574,2.707438
48.410584,2.707449
48.410595,2.707459
48.410600,2.707486
48.410617,2.707502
48.410617,2.707508
48.410627,2.707524
48.410638,2.707545
48.410638,2.707567
48.410643,2.707588
48.410643,2.707604
48.410649,2.707620
48.410654,2.707647
48.410665,2.707663
48.410681,2.707679
48.410697,2.707717
48.410735,2.707738
48.410756,2.707754
48.410767,2.707776
48.410783,2.707797
48.410788,2.707835
48.410794,2.707872
48.410826,2.707888
48.410847,2.707905
48.410863,2.707921
48.410879,2.707931
48.410885,2.707942
48.410895,2.707953
48.410922,2.707964
48.410933,2.707980
48.410949,2.707990
48.410971,2.708012
48.410992,2.708028
48.411008,2.708049
48.411024,2.708071
48.411040,2.708098
48.411056,2.708141
48.411072,2.708162
48.411072,2.708194
48.411094,2.708210
48.411142,2.708232
48.411174,2.708221
48.411191,2.708243
48.411191,2.708259
48.411180,2.708280
48.411217,2.708312
48.411223,2.708318
48.411233,2.708328
48.411250,2.708344
48.411282,2.708371
48.411309,2.708398
48.411346,2.708425
48.411378,2.708479
48.411405,2.708495
48.411427,2.708521
48.411443,2.708538
48.411448,2.708559
48.411453,2.708586
48.411469,2.708602
48.411486,2.708645
48.411496,2.708672
48.411486,2.708709
48.411496,2.708731
48.411512,2.708720
48.411539,2.708731
48.411555,2.708741
48.411577,2.708763
48.411593,2.708784
48.411614,2.708806
48.411614,2.708811
48.411625,2.708833
48.411652,2.708854
48.411673,2.708865
48.411679,2.708886
48.411695,2.708897
48.411716,2.708913
48.411727,2.708924
48.411743,2.708945
48.411759,2.708961
48.411765,2.708983
48.411775,2.709010
48.411791,2.709026
48.411807,2.709036
48.411770,2.709053
48.411759,2.709036
48.411754,2.709026
48.411748,2.709031
48.411765,2.709058
48.411807,2.709122
48.411829,2.709176
48.411850,2.709197
48.411856,2.709219
48.411856,2.709230
48.411866,2.709246
48.411915,2.709332
48.411974,2.709433
48.412049,2.709433
48.412070,2.709450
48.412086,2.709498
48.412097,2.709525
48.412108,2.709557
48.412135,2.709594
48.412167,2.709653
48.412183,2.709691
48.412199,2.709723
48.412231,2.709750
48.412253,2.709766
48.412258,2.709787
48.412253,2.709836
48.412290,2.709873
48.412301,2.709911
48.412317,2.709938
48.412322,2.709948
48.412333,2.709981
48.412338,2.710013
48.412349,2.710040
48.412360,2.710066
48.412371,2.710093
48.412387,2.710120
48.412398,2.710136
48.412419,2.710142
48.412440,2.710152
48.412457,2.710163
48.412467,2.710179
48.412467,2.710211
48.412478,2.710238
48.412494,2.710270
48.412499,2.710302
48.412489,2.710340
48.412489,2.710372
48.412473,2.710420
48.412467,2.710453
48.412489,2.710479
48.412526,2.710501
48.412537,2.710522
48.412564,2.710549
48.412575,2.710576
48.412580,2.710614
48.412585,2.710640
48.412575,2.710673
48.412585,2.710699
48.412596,2.710726
48.412607,2.710758
48.412617,2.710801
48.412628,2.710844
48.412644,2.710882
48.412650,2.710903
48.412660,2.710935
48.412671,2.710968
48.412687,2.710973
48.412693,2.711005
48.412709,2.711032
48.412725,2.711059
48.412730,2.711080
48.412768,2.711091
48.412773,2.711107
48.412789,2.711129
48.412805,2.711145
48.412832,2.711145
48.412837,2.711161
48.412837,2.711177
48.412853,2.711188
48.412870,2.711204
48.412880,2.711214
48.412880,2.711241
48.412886,2.711268
48.412891,2.711295
48.412902,2.711316
48.412912,2.711332
48.412934,2.711354
48.412966,2.711365
48.412982,2.711370
48.413009,2.711386
48.413025,2.711413
48.413052,2.711429
48.413063,2.711450
48.413063,2.711509
48.413068,2.711520
48.413079,2.711536
48.413095,2.711547
48.413106,2.711574
48.413084,2.711719
48.413090,2.711751
48.413079,2.711794
48.413068,2.711853
48.413068,2.711928
48.413057,2.711965
48.413079,2.712014
48.413073,2.712083
48.413084,2.712110
48.413095,2.712132
48.413090,2.712159
48.413090,2.712185
48.413090,2.712212
48.413079,2.712244
48.413079,2.712271
48.413057,2.712303
48.413057,2.712325
48.413057,2.712330
48.413111,2.712341
48.413116,2.712373
48.413127,2.712400
48.413143,2.712427
48.413170,2.712454
48.413202,2.712502
48.413218,2.712518
48.413234,2.712539
48.413234,2.712561
48.413240,2.712572
48.413245,2.712604
48.413240,2.712657
48.413224,2.712727
48.413213,2.712786
48.413202,2.712824
48.413191,2.712883
48.413202,2.712920
48.413208,2.712969
48.413175,2.713033
48.413181,2.713081
48.413191,2.713103
48.413208,2.713130
48.413245,2.713178
48.413245,2.713194
48.413250,2.713221
48.413261,2.713248
48.413256,2.713274
48.413256,2.713301
48.413261,2.713328
48.413261,2.713355
48.413256,2.713392
48.413261,2.713425
48.413272,2.713457
48.413277,2.713494
48.413293,2.713516
48.413315,2.713543
48.413299,2.713580
48.413309,2.713612
48.413309,2.713645
48.413320,2.713687
48.413336,2.713725
48.413347,2.713763
48.413363,2.713789
48.413374,2.713811
48.413385,2.713827
48.413395,2.713838
48.413385,2.713864
48.413395,2.713881
48.413406,2.713897
48.413433,2.713913
48.413449,2.713929
48.413449,2.713950
48.413454,2.713966
48.413476,2.713988
48.413470,2.714020
48.413476,2.714031
48.413508,2.714047
48.413535,2.714068
48.413556,2.714095
48.413567,2.714111
48.413621,2.714127
48.413626,2.714165
48.413626,2.714192
48.413626,2.714202
48.413637,2.714229
48.413664,2.714256
48.413680,2.714294
48.413690,2.714315
48.413696,2.714337
48.413717,2.714363
48.413728,2.714379
48.413744,2.714406
48.413717,2.714492
48.413717,2.714514
48.413723,2.714562
48.413723,2.714599
48.413744,2.714626
48.413749,2.714685
48.413760,2.714733
48.413771,2.714755
48.413782,2.714798
48.413787,2.714819
48.413798,2.714862
48.413798,2.714911
48.413792,2.714932
48.413819,2.714970
48.413851,2.714996
48.413857,2.715029
48.413862,2.715050
48.413857,2.715093
48.413846,2.715120
48.413846,2.715147
48.413841,2.715184
48.413846,2.715211
48.413851,2.715232
48.413867,2.715270
48.413878,2.715313
48.413883,2.715350
48.413883,2.715383
48.413889,2.715409
48.413889,2.715431
48.413894,2.715484
48.413937,2.715511
48.413953,2.715533
48.413975,2.715560
48.413969,2.715597
48.413964,2.715624
48.413975,2.715645
48.413985,2.715672
48.414007,2.715726
48.414001,2.715758
48.413996,2.715780
48.413980,2.715796
48.413975,2.715822
48.413964,2.715849
48.413964,2.715871
48.413959,2.715892
48.413959,2.715914
48.413953,2.715935
48.413969,2.715962
48.413948,2.715994
48.413959,2.716042
48.413996,2.716085
48.414060,2.716128
48.414125,2.716160
48.414162,2.716187
48.414205,2.716225
48.414216,2.716252
48.414216,2.716262
48.414221,2.716305
48.414232,2.716332
48.414232,2.716370
48.414237,2.716391
48.414232,2.716445
48.414259,2.716477
48.414270,2.716498
48.414270,2.716514
48.414264,2.716536
48.414297,2.716557
48.414323,2.716584
48.414334,2.716606
48.414350,2.716632
48.414361,2.716665
48.414372,2.716702
48.414382,2.716724
48.414388,2.716761
48.414393,2.716799
48.414388,2.716826
48.414388,2.716858
48.414393,2.716869
48.414393,2.716901
48.414398,2.716928
48.414404,2.716954
48.414404,2.716981
48.414388,2.717003
48.414393,2.717035
48.414388,2.717051
48.414404,2.717078
48.414404,2.717110
48.414393,2.717142
48.414388,2.717164
48.414409,2.717190
48.414420,2.717201
48.414431,2.717228
48.414441,2.717265
48.414441,2.717298
48.414441,2.717324
48.414447,2.717357
48.414436,2.717384
48.414431,2.717410
48.414425,2.717432
48.414420,2.717464
48.414425,2.717491
48.414425,2.717512
48.414457,2.717534
48.414463,2.717550
48.414511,2.717555
48.414516,2.717598
48.414522,2.717614
48.414527,2.717641
48.414565,2.717652
48.414586,2.717673
48.414581,2.717721
48.414581,2.717764
48.414559,2.717850
48.414543,2.717915
48.414527,2.717963
48.414533,2.717979
48.414608,2.718027
48.414710,2.718038
48.414769,2.718076
48.414779,2.718092
48.414790,2.718097
48.414795,2.718118
48.414795,2.718135
48.414795,2.718140
48.414790,2.718151
48.414790,2.718161
48.414785,2.718167
48.414779,2.718183
48.414779,2.718194
48.414774,2.718204
48.414779,2.718210
48.414779,2.718220
48.414785,2.718226
48.414785,2.718236
48.414785,2.718247
48.414790,2.718258
48.414790,2.718263
48.414865,2.718413
48.414871,2.718440
48.414887,2.718467
48.414887,2.718478
48.414903,2.718505
48.414913,2.718526
48.414924,2.718548
48.414935,2.718580
48.414940,2.718601
48.414940,2.718628
48.414946,2.718639
48.414940,2.718644
48.414946,2.718655
48.414946,2.718676
48.414951,2.718709
48.414935,2.718730
48.414930,2.718757
48.414935,2.718784
48.414951,2.718810
48.414962,2.718827
48.414951,2.718853
48.414940,2.718875
48.414935,2.718907
48.414951,2.718918
48.414951,2.718939
48.414962,2.718955
48.414967,2.718977
48.414962,2.719014
48.414983,2.719041
48.414983,2.719073
48.414999,2.719100
48.415005,2.719122
48.415015,2.719143
48.415010,2.719175
48.415021,2.719207
48.415026,2.719240
48.415053,2.719250
48.415053,2.719277
48.415069,2.719304
48.415080,2.719331
48.415085,2.719368
48.415101,2.719390
48.415117,2.719417
48.415128,2.719449
48.415144,2.719508
48.415149,2.719524
48.415166,2.719545
48.415171,2.719572
48.415166,2.719604
48.415171,2.719637
48.415171,2.719669
48.415176,2.719749
48.415182,2.719771
48.415182,2.719797
48.415198,2.719814
48.415208,2.719835
48.415219,2.719851
48.415251,2.719878
48.415278,2.719953
48.415289,2.719996
48.415300,2.720028
48.415305,2.720055
48.415310,2.720082
48.415321,2.720109
48.415316,2.720135
48.415316,2.720168
48.415316,2.720205
48.415316,2.720221
48.415316,2.720237
48.415305,2.720270
48.415310,2.720296
48.415305,2.720334
48.415305,2.720366
48.415300,2.720393
48.415305,2.720430
48.415300,2.720457
48.415300,2.720484
48.415289,2.720495
48.415267,2.720500
48.415273,2.720495
48.415267,2.720500
48.415262,2.720506
48.415257,2.720511
48.415251,2.720516
48.415246,2.720516
48.415246,2.720522
48.415251,2.720522
48.415267,2.720527
48.415246,2.720522
48.415251,2.720522
48.415262,2.720522
48.415267,2.720527
48.415262,2.720522
48.415257,2.720522
48.415262,2.720522
48.415251,2.720522
48.415246,2.720522
48.415257,2.720522
48.415251,2.720522
